Select,ID,Name,Grade Basis,Units,Program and Plan,Level,Message Not Found,Last Enrollment DateTime
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,07/27/2010 4:36:49PM
,123,some student,Graded,3,Undergraduate - Software Engineering Intended,Senior,,07/29/2010 8:21:59AM
,123,some student,Graded,3,Undergraduate - Software Engineering Intended,Sophomore,,08/03/2010 2:38:43PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Senior,,08/04/2010 8:43:54PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Senior,,08/05/2010 4:15:35PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Junior,,08/05/2010 9:43:15PM
,123,some student,Graded,3,Second Baccalaureate - Computer Science Intended,Fifth Year,,08/06/2010 3:56:58PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,08/09/2010 5:29:27PM
,123,some student,Graded,0,Undergraduate - University Studies Intended,Senior,Withdrawn,08/10/2010 11:09:33AM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Sophomore,,08/10/2010 8:20:15PM
,123,some student,Graded,3,Undergraduate - Software Engineering Intended,Senior,,08/11/2010 3:02:49PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Junior,,08/12/2010 6:21:29PM
,123,some student,Graded,3,Second Baccalaureate - Software Engineering Intended,Fifth Year,,08/13/2010 2:30:19PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Senior,,08/16/2010 11:01:09AM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,08/16/2010 12:40:19PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Sophomore,,08/16/2010 2:30:07PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,08/18/2010 12:53:19PM
,123,some student,Graded,0,Second Baccalaureate - Chemistry-BS,Fifth Year,Withdrawn,08/18/2010 4:22:43PM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,08/20/2010 11:22:30AM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,08/20/2010 1:42:40PM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,08/23/2010 11:29:03AM
,123,some student,Graded,3,Undergraduate - Computer Engineering Intended,Sophomore,,08/23/2010 11:34:49AM
,123,some student,Graded,3,Masters - Computer Sci-MCS Non Thesis/Computer Sci-MS Non Thesis,Graduate,,08/23/2010 12:42:55PM
,123,some student,Graded,3,Undergraduate - Electrical Engr Intended,Sophomore,,08/24/2010 9:43:37AM
,123,some student,Graded,3,Masters - Computer Engr-MS Thesis,Graduate,,08/24/2010 11:38:43AM
,123,some student,Graded,3,Masters - Computer Engineering-MS NonTh,Graduate,,08/24/2010 11:46:45AM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,08/24/2010 12:23:29PM
,123,some student,Graded,0,Undergraduate - Software Engineering Intended,Sophomore,Withdrawn,08/24/2010 4:57:40PM
,123,some student,Graded,3,Undergraduate - Undeclared Engr Intended,Senior,,08/25/2010 12:02:58PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Senior,,08/25/2010 12:38:53PM
,123,some student,Graded,3,Second Baccalaureate - Biology Intended,Fifth Year,,08/27/2010 9:12:10AM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Sophomore,,08/30/2010 3:07:46PM
,123,some student,Graded,3,Undergraduate - Computer Science Intended,Junior,,08/31/2010 12:29:58PM
,123,some student,Graded,3,Masters - Computer Sci-MS Non Thesis,Graduate,,09/13/2010 4:00:31PM
